H,Re_Y1,Im_Y1,Re_Y2,Im_Y2,I1,I2,theta1,eb,ec,Delta_pomega,phi1,phi2
-8.046782014533057e-13,0.006098779777513777,-0.0026233473018132587,0.1368375621751876,-0.27659658792802555,2.4989521100464187e-12,3.7322854563421765e-09,-0.406218719629868,0.20453769165449612,0.18394891430620908,0.034964277984012825,16.83153551724606,16.796571239262047
-6.163617549513317e-13,-0.0007921277526422721,0.0020791789261653108,-0.1629093370066329,0.261504297873834,2.8070048238612654e-13,3.7198093638485875e-09,1.9348003113382284,0.2057873261618,0.18088697911143767,-0.003501115284297397,7.295640856214902,7.2991419714992
-7.327078328806831e-13,0.006740602759791826,-0.0012948404581326462,0.16367308659258228,-0.2607086541523462,2.671207905696962e-12,3.713693141065049e-09,-0.18978379822109406,0.20423075627821802,0.18317847014575991,0.04092813219413692,-2.117162851835496,-2.158090984029633
-6.70090159325319e-13,-0.00157606929187633,0.00026108131495742963,-0.18045434249230904,0.2499523365691519,1.4470426401190945e-13,3.724404847874127e-09,2.977429970712803,0.20652913714997204,0.17997280764722948,0.00924271747388437,-11.617727376834145,-11.626970094308028
-6.723848787715928e-13,0.006568985246092177,9.588041512620894e-05,0.1786288461518912,-0.2509917397793324,2.4471414061650038e-12,3.7191525758688043e-09,0.014594888492537969,0.2049215947715723,0.18242299246647756,0.04415436886955186,4.109150798150462,4.06499642928091
-8.057654883237601e-13,-0.001212955955568722,-0.0013704817022828562,-0.18571781806722346,0.24547627751414686,1.8989744636597685e-13,3.713383374783615e-09,-2.295294644322644,0.20710907501728182,0.17823368726023472,0.014820736093047845,-5.355057416606301,-5.369878152699349
-9.467509332131548e-13,0.006207585113817843,0.0012119029710422496,0.20307705054400912,-0.2311792087473574,2.26777222691936e-12,3.7111705911031893e-09,0.19280424185355072,0.20506227198961552,0.1816371858024713,0.04472328949827738,-14.842507318381225,-14.887230607879502
-8.790187765570621e-13,-0.0010432158014868891,-0.0027721885377806578,-0.1942978473302957,0.23807675016220287,4.973890959440367e-13,3.7011739879382405e-09,-1.9307192713860264,0.20743167454591924,0.17684223665970894,0.021254531379186398,0.8934582603379083,0.8722037289587219
-7.884824566228366e-13,0.0065327047084807535,0.0016806538951302074,0.20545623023906978,-0.22968240063299636,2.579489783198766e-12,3.7216086500073585e-09,0.2518070652837059,0.2053825580742018,0.18186643397220154,0.048964870407463994,-8.56686587839453,-8.615830748801994
-6.069943333277339e-13,-0.000295070254309408,-0.0028169240375115665,-0.19803458747238256,0.23426223760148515,4.548662693154875e-13,3.687304279032888e-09,-1.6751648127841106,0.20726893700408355,0.17612235319659394,0.017015550708428244,0.8747196067022888,0.8577040559938606
-8.168494579381034e-13,0.006756499028190463,0.0026360747270078233,0.21838888402510886,-0.21657353028605467,2.981983639027294e-12,3.707396068612688e-09,0.3719896851144099,0.20509075136219676,0.1813816635213668,0.05431951103967961,16.507916219971275,16.453596708931595
-9.878156113410037e-13,-0.0003848452512729666,-0.0031551765403701948,-0.20212508763300877,0.23113368557857228,5.727966547390353e-13,3.695618194268376e-09,-1.6921694460723957,0.2076508865222924,0.17606171685128655,0.019692321075928894,7.142039439418376,7.122347118342447
-8.806706329607407e-13,0.005825681952814312,0.003774390345370761,0.2199128725994919,-0.2149692057925879,2.7315814099575222e-12,3.7065336790839346e-09,0.574889188234044,0.20589076152300362,0.17998737810621906,0.05569116323595681,-2.3485087093579207,-2.4041998725938774
-7.378533499310763e-13,-0.0002187093947015966,-0.004526144348314295,-0.2018810606860963,0.23216293709513885,1.1641159352298226e-12,3.7092672963984224e-09,-1.6190801177233118,0.208663884999833,0.1753654109413976,0.026114194331678622,13.430126533193114,13.404012338861435
-8.080150475726141e-13,0.004731505861915091,0.0049587452515449625,0.22286617116581034,-0.21200065500219228,2.6631076544696884e-12,3.7078242960107787e-09,0.808844175935043,0.2067866847987583,0.17857854362809605,0.05658272303045303,3.921212761579801,3.864630038549348
-8.356915427971573e-13,0.0004934809392465727,-0.005388051926942377,-0.1918593022968458,0.23952514634667318,1.659682632318945e-12,3.6912190951515583e-09,-1.4794631294039666,0.20888664505244675,0.17369921780414022,0.02500069222137878,-5.3794658185439985,-5.404466510765377
-7.8145811893869e-13,0.00432881059149521,0.0048134457594469614,0.22229626878192482,-0.21186496445160777,2.3759115084562926e-12,3.6957208052526134e-09,0.8383590468084885,0.20655282359174398,0.17808849133300705,0.05353910426618709,10.204305152866606,10.150766048600419
-8.964021139441716e-13,0.0009489854024922018,-0.006257318232935478,-0.18632324019421695,0.24332544583656315,2.270923589591436e-12,3.6814792584412456e-09,-1.420283222858334,0.20921140177224384,0.17244890945092026,0.025677426858486244,0.9257455152770053,0.900068088418519
-6.9041460724536e-13,0.004110666332738457,0.00474348780478763,0.21364826359050276,-0.22140952078656914,2.2336671933614173e-12,3.7096772166602913e-09,0.8567485403677533,0.20713555619464033,0.17808349815722138,0.05167909215256293,-8.604053837828976,-8.65573292998154
-8.104116778178726e-13,0.002015580080382434,-0.005471117783715458,-0.1781988544159015,0.24881486340293194,1.927462805172892e-12,3.671033778639448e-09,-1.2178212104755586,0.2089482208582697,0.17212828190478313,0.013042187699304264,7.236760513654524,7.223718325955219
