draw_index,stable,note,m_b,a_b,e_b,inc_b,Omega_b,omega_b,M_b,m_c,a_c,e_c,inc_c,Omega_c,omega_c,M_c,m_d,a_d,e_d,inc_d,Omega_d,omega_d,M_d,m_e,a_e,e_e,inc_e,Omega_e,omega_e,M_e,detail_file
2542,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.678924e-05,0.17053464,0.2050182,1.5707963267948966,0.0,-2.7874713,2.32583,1.10882675e-05,0.20746244,0.17607228,1.5707963267948966,0.0,-2.7899795,4.7054234,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2542.csv
1826,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6686909e-05,0.17053431,0.23058233,1.5707963267948966,0.0,-2.4775248,2.016168,1.0086805e-05,0.20746352,0.19802077,1.5707963267948966,0.0,-2.479939,4.3928127,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1826.csv
5528,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.3799133e-05,0.17053434,0.22856173,1.5707963267948966,0.0,-2.6535842,2.2240634,8.004183e-06,0.20746249,0.19748662,1.5707963267948966,0.0,-2.6573005,4.601363,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5528.csv
1268,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7833483e-05,0.17053425,0.2583877,1.5707963267948966,0.0,-2.592793,2.2133908,1.1670065e-05,0.20746326,0.22161855,1.5707963267948966,0.0,-2.5941892,4.5763774,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1268.csv
3461,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.4649886e-05,0.17053442,0.2984805,1.5707963267948966,0.0,-2.5909636,2.2949052,9.004776e-06,0.20746182,0.25764558,1.5707963267948966,0.0,-2.5946362,4.6500254,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3461.csv
4773,False,encounter,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.9456797e-05,0.17053373,0.34362027,1.5707963267948966,0.0,-2.3135812,2.0145202,1.2557787e-05,0.20746428,0.29514214,1.5707963267948966,0.0,-2.3132503,4.35631,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_4773.csv
963,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7437089e-05,0.17053431,0.2279329,1.5707963267948966,0.0,-2.6697383,2.2412143,1.2562097e-05,0.20746353,0.19535133,1.5707963267948966,0.0,-2.6704342,4.612028,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_963.csv
5833,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.876803e-05,0.17053418,0.24366225,1.5707963267948966,0.0,-2.3914382,1.9306521,1.2972107e-05,0.20746484,0.20849,1.5707963267948966,0.0,-2.3910165,4.3013735,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5833.csv
2893,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7405944e-05,0.17053357,0.2640383,1.5707963267948966,0.0,-2.206934,1.7124119,1.204874e-05,0.2074673,0.22636172,1.5707963267948966,0.0,-2.20565,4.0859275,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2893.csv
1581,True,stable,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.1355673e-05,0.17053488,0.060301572,1.5707963267948966,0.0,1.4544387,3.9506023,6.6452844e-06,0.20746161,0.052048367,1.5707963267948966,0.0,1.4867566,0.075639546,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1581.csv
5712,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.5682786e-05,0.17053488,0.2137568,1.5707963267948966,0.0,-2.9339116,2.4985013,9.726726e-06,0.20746088,0.18434405,1.5707963267948966,0.0,-2.9377978,4.8779564,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_5712.csv
2261,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,2.2158238e-05,0.17053424,0.18245775,1.5707963267948966,0.0,-2.5288942,1.986279,1.4003876e-05,0.20746456,0.1550258,1.5707963267948966,0.0,-2.5266032,4.3679805,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2261.csv
2752,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.2283203e-05,0.17053439,0.31896132,1.5707963267948966,0.0,-2.2856815,1.9257808,8.3461455e-06,0.20746353,0.2756304,1.5707963267948966,0.0,-2.2903125,4.2877746,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2752.csv
2075,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.6322752e-05,0.17053446,0.2536814,1.5707963267948966,0.0,-2.413177,1.978373,9.9158215e-06,0.20746312,0.21799079,1.5707963267948966,0.0,-2.416556,4.3512063,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2075.csv
3982,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.5161241e-05,0.1705348,0.23094061,1.5707963267948966,0.0,-2.7139137,2.2979894,9.9560075e-06,0.20746191,0.19915113,1.5707963267948966,0.0,-2.716832,4.671982,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3982.csv
2338,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,2.0670304e-05,0.17053364,0.19718523,1.5707963267948966,0.0,-2.2024739,1.6006074,1.3674191e-05,0.20746782,0.16818647,1.5707963267948966,0.0,-2.1969986,3.9867768,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2338.csv
1321,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.4353391e-05,0.17053355,0.25001428,1.5707963267948966,0.0,-2.0519965,1.4630785,8.25108e-06,0.20746763,0.2150792,1.5707963267948966,0.0,-2.0550616,3.8586285,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1321.csv
2148,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7824874e-05,0.17053461,0.1659521,1.5707963267948966,0.0,-2.60898,2.0476794,1.2026537e-05,0.20746382,0.141809,1.5707963267948966,0.0,-2.6108263,4.439402,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2148.csv
1427,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.88319e-05,0.1705341,0.24718042,1.5707963267948966,0.0,-2.3692684,1.9080348,1.1805111e-05,0.20746477,0.2116473,1.5707963267948966,0.0,-2.3692532,4.2792163,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1427.csv
2646,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7138684e-05,0.17053373,0.31302807,1.5707963267948966,0.0,-2.2404501,1.8467412,9.449999e-06,0.20746495,0.26931888,1.5707963267948966,0.0,-2.2415187,4.2071333,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_2646.csv
4282,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7060205e-05,0.17053431,0.26946723,1.5707963267948966,0.0,-2.5111942,2.135776,1.1179069e-05,0.2074632,0.2314713,1.5707963267948966,0.0,-2.5126283,4.497341,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_4282.csv
3286,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.7849094e-05,0.17053473,0.17059329,1.5707963267948966,0.0,-2.3860981,1.7927299,1.2004508e-05,0.20746423,0.145597,1.5707963267948966,0.0,-2.3880005,4.1877155,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_3286.csv
491,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.9502555e-05,0.1705339,0.2666401,1.5707963267948966,0.0,-2.492159,2.105348,1.2703381e-05,0.2074641,0.22838706,1.5707963267948966,0.0,-2.4914699,4.4651127,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_491.csv
1626,False,orbit crossing,2.8828745865873613e-05,0.079,0.0,1.5707963267948966,0.0,1.5707963267948966,1.101827867291238,1.37542975e-05,0.17053437,0.28354508,1.5707963267948966,0.0,-2.4484463,2.0830398,7.8830035e-06,0.2074624,0.24505387,1.5707963267948966,0.0,-2.4524345,4.448248,0.00034269932999498763,0.4,0.0,1.5707963267948966,0.0,4.014257279586958,4.090677566041135,sim_details_e=0_rhill/sim_1626.csv
