time,flux,flux_err,planet_number
1715.765142327408,1.1970226772991258e-06,0.00011732601805308208,0
1715.7852816943455,1.8319962977575964e-05,0.00011339627245744508,0
1715.8061143330667,0.0001162666632055659,0.00011349126469157583,0
1715.8270465241292,-4.784013730264998e-05,0.00011751947333615696,0
1715.8470877149223,4.17704186459966e-06,0.00011758880992676155,0
1715.8672272305766,-7.527173266343657e-05,0.00011364226841614258,0
1715.8880621279752,0.00011521669212074861,0.00011367306535141796,0
1715.908200416382,4.5795043600677035e-05,0.00011762728382597304,0
1715.9283415076777,-0.0002282263847886486,0.00011357637637499085,0
1715.9463970168674,0.00014547298340431485,0.0001325767219524396,0
1732.5257765853241,-6.066899594366142e-05,0.00011556099992421343,0
1732.5466119729,1.5376166600843618e-05,0.00011569332681340204,0
1732.567444058996,0.00023281943820004257,0.00011582105455310596,0
1732.5875860903989,4.524125243325106e-05,0.00011996289215251903,0
1732.6077273796102,2.0510614753007033e-05,0.00011592426808442641,0
1732.6285591229423,6.902267473861629e-05,0.00011595164602249261,0
1732.648699929691,0.0002250351132463896,0.00012004706542062321,0
1732.6688398221836,3.749286492859575e-05,0.00011592641721127924,0
1732.6896744276874,1.7545900655345733e-05,0.00011595888424680409,0
1732.7098098517743,0.0002516701291399698,0.00012002759778627847,0
1732.729948185983,0.00013615471020727036,0.00011602095790972939,0
1732.750781059287,-3.3284613676626044e-05,0.00011611995044999328,0
1732.7716143451062,0.0002753583454315397,0.00011626780410048618,0
1732.7917509098666,7.467847254906665e-05,0.0001205353394642924,0
1732.811889408639,-4.6132708437723955e-05,0.00011662567106394984,0
1732.8327238437228,0.00012600965364827668,0.00011680680277708066,0
1732.8528639292545,0.00022418522796590127,0.00012108402780375957,0
1732.873004200865,-0.00019297178644020441,0.0001171039790869078,0
1732.8938407692856,-6.630833302554248e-05,0.00011719625256364447,0
1732.9139799228562,3.420983757968882e-05,0.00012131928877526493,0
1732.9341230427028,-2.5112956888749524e-05,0.00011716069546173458,0
1732.9549571891002,3.074288846714773e-05,0.00011707803099490428,0
1732.9757904690266,-0.00016917091294555345,0.00011692205210705004,0
1732.9959277273176,-4.75941910829855e-05,0.00012091563364875792,0
1733.0160662000783,-0.00019396072021335433,0.00011670303820047616,0
1733.036897817237,-0.00018260068099828396,0.00011668710381821602,0
1733.0570373492242,-0.00043693402346851103,0.00012078950666389645,0
1733.0771741704214,-0.0008258302218781005,0.00011672639671716736,0
1733.098006433528,-0.001243600003713233,0.00011680786793442688,0
1733.1181464572112,-0.0012665935903905254,0.00012103307692723078,0
1733.1382841610246,-0.0012814789836181955,0.0001170487465011337,0
1733.15911990428,-0.0010515934999954265,0.0001171742493016569,0
1733.179954806683,-0.0003263187539495696,0.00011722791811560108,0
1733.2000972474466,-8.704496828301821e-05,0.00012135458873210711,0
1733.2202371764793,0.00014897417580565575,0.00011714205674721031,0
1733.241069843272,-0.00012623777137057992,0.0001170253287832613,0
1733.2612107626512,9.72005156610112e-06,0.00012097835183538718,0
1733.2813491983754,-0.00010606273479032746,0.00011673574222903256,0
1733.3021828803016,0.00015941140922684545,0.00011660189428957806,0
1733.3223215439589,3.18643976072795e-05,0.00012058495616569822,0
1733.3424586149513,2.9580359083055277e-05,0.000116437319755319,0
1733.3632894438238,5.0544244229059464e-05,0.00011644552680361455,0
1733.3841214590414,2.1594058460023196e-05,0.00011646876899799352,0
1733.4042607787555,8.13615481293054e-05,0.00012065406064302003,0
1733.4243969871682,0.0001637947364966305,0.00011666724616736125,0
1733.4452305517523,-0.00012898557362119785,0.00011680792776331468,0
1733.465369916369,-9.151980989289753e-05,0.00012109301393565255,0
1733.4842929867284,1.2497266021619537e-05,0.0001603786870623461,0
1733.506341898508,0.00013590949258909522,0.00011732951147071749,0
1733.5264826553491,-7.245084990614285e-05,0.00012160624848255092,0
1733.5466211253172,-0.00014512348148089762,0.0001176305734909046,0
1733.5674544674523,9.41453884262213e-05,0.00011780821936120461,0
1733.5882891382046,-6.994996783208249e-05,0.00011795171566218778,0
1733.608428810999,-0.0001301120275274332,0.00012217904440489638,0
1733.6285697222281,-7.261545366466066e-05,0.00012222170970507443,0
1733.6494030905214,-0.00021459431963520952,0.00011813119155476158,0
1733.669540831968,8.233593494636321e-05,0.0001223718299954779,0
1733.6896805064403,0.00012031316610927255,0.00011828829970206097,0
1733.7077374859061,0.0002645585209099073,0.00013822841439090517,0
1741.4064275626727,0.0002383760176617213,0.00011320052610216861,0
1741.426864167443,8.113880611967274e-05,0.0001171881552468488,0
1741.4480919800155,0.00016757528196433772,0.00011321378610393173,0
1741.4682316491162,-2.5255104187478717e-05,0.00011718072276218041,0
1741.4883720273433,0.00010054010646171871,0.00011322474482595165,0
1741.509202895446,9.324537915937364e-05,0.00011322544827738704,0
1741.5293435606975,-0.00016595128921125852,0.00011720165771813903,0
1741.5498784530569,-1.937707473400781e-05,0.00011721735856139963,0
1741.570315724665,4.8951385303152556e-05,0.00011326652652754647,0
1741.5904546036475,-9.976276469334029e-05,0.00011724762275962882,0
1741.6105932045352,5.801851012552704e-06,0.00011326186837090331,0
1741.6314291657482,0.00013339717089016508,0.0001133004831285947,0
1741.652260188283,0.0001806304090708608,0.00011327457904183427,0
1741.6724030029202,0.00013658338164431266,0.00011726897448683997,0
1741.692542337831,-2.1444691057983752e-05,0.00011328113136638336,0
1741.7133732540865,3.163778835335702e-05,0.00011325871376988469,0
1741.733509970425,0.0001248078276968873,0.00011722497065792473,0
1741.7536480163787,-3.988928735094565e-07,0.00011330831396753439,0
1741.7744837046887,-0.00014705210125592018,0.00011328872133942179,0
1741.7946227813209,0.00011112614400111711,0.00011731580466044357,0
1741.8147633077747,-2.199607711536203e-05,0.0001133443230246075,0
1741.835593619389,-0.0002961293039399457,0.00011336442227990792,0
1741.856428493398,9.305998236159443e-05,0.00011338900349744723,0
1741.876567978875,-0.00013417609281472057,0.00011736888881633239,0
1741.896709207668,0.0001584681082976216,0.00011339381343683569,0
1741.9175420391941,-0.00011374537148493014,0.00011336043283562385,0
1741.9376822761267,-0.0005607732629082927,0.00011728988147838076,0
1741.957819206172,-0.0011741988382659833,0.00011324061964260652,0
1741.9786505784148,-0.0013713235562218804,0.00011321816510827192,0
1741.9987934895462,-0.0010851667243454305,0.00011723487429165413,0
1742.018929147927,-0.0012003045929177426,0.00011326856514509313,0
1742.0397612596103,-0.001141096862906688,0.00011328573055409566,0
1742.060594805559,-0.00026045990663591597,0.00011337905489238845,0
1742.0807364076384,5.1218252068613164e-06,0.00011738111485232538,0
1742.1008772323053,0.000116823839719157,0.00011341280057045852,0
1742.1217082441772,0.00014835427262352088,0.00011342955592574,0
1742.1418469789364,7.798242297526949e-05,0.00011740741128672664,0
1742.1619880061899,9.862635234880762e-05,0.00011341077624658186,0
1742.1828217445416,0.00038114214480332683,0.00011340766031394142,0
1742.202960559131,-7.318500882073052e-05,0.00011733288774090815,0
1742.2230993151568,8.695639443465363e-05,0.00011332587153133235,0
1742.2439338974737,-6.119531398898188e-05,0.0001133023902382312,0
1742.264764908838,-4.389117462770423e-06,0.0001132752865288697,0
1742.2849053679558,0.00020146309563929052,0.00011728120405666262,0
1742.3050418645164,7.819020846656272e-05,0.00011330513244413265,0
1742.325876778642,-0.000115251843217861,0.00011330508510891009,0
1742.3460143505001,-2.1403919699278016e-05,0.0001172774876871947,0
1742.3661531721275,0.0001860549489262093,0.00011334047696590917,0
1742.3869871129584,-0.00011155645603116288,0.00011331350245491291,0
1742.4071254836697,4.808402764974843e-05,0.00011734871672551196,0
1742.4272644485216,-7.287257707918603e-06,0.00011337652318623753,0
1742.4481005899793,9.035466777610242e-05,0.0001134005757447513,0
1742.4689335965693,1.2717691232553821e-05,0.00011339222461928124,0
1742.4890726358026,6.648926443442129e-05,0.00011741765182356111,0
1742.509208997086,-7.226897507811777e-05,0.00011345360145276295,0
1742.5300440505382,-0.00011069539349390713,0.00011348034146106284,0
1742.550182033606,-0.00016042836686634143,0.00011747614147900024,0
1742.5703218791066,8.25699894419556e-05,0.00011352716779843258,0
1742.5883776310936,-7.167346895511556e-06,0.00013260821570402389,0
1759.1690123345402,-0.00014578284454385982,0.00011472244067823113,0
1759.189846683039,-1.7896715372573722e-05,0.0001146821867305402,0
1759.2106822561477,-0.00018470171459995368,0.0001146094598212097,0
1759.2308176510426,0.0001713703559553425,0.00011861461341528235,0
1759.250957478132,0.00012090209681790312,0.00011455629507981776,0
1759.2717909299279,-8.020980886014742e-05,0.00011451714716554493,0
1759.291927125315,-5.684764294901896e-05,0.00011854076518262726,0
1759.312066586027,-0.00014743088452712523,0.00011452883157624622,0
1759.332897399508,-0.00021809723216522137,0.0001145964023725332,0
1759.35303967635,-0.00011030162296065854,0.00011865321566178122,0
1759.373177832774,9.702289144232695e-05,0.00011469396658682148,0
1759.3940093175622,-0.00014522762297211202,0.00011473591169931571,0
1759.4148426949537,-4.5578652584066785e-05,0.00011479019498986855,0
1759.4349836984866,-0.0003648062629924225,0.00011878124079189463,0
1759.4551219752855,-0.00012750976477690954,0.00011478588608726841,0
1759.4759560077673,0.00030604676271758964,0.00011481560403154707,0
1759.4960935556392,4.259237574094528e-05,0.00011882952693882929,0
1759.5162333001324,6.878504782849203e-05,0.00011484265361680152,0
1759.5370657405701,7.168561383114104e-05,0.00011490072875440766,0
1759.5572040090215,4.0774181821799444e-05,0.00011899520978200243,0
1759.5773432566577,-4.542744116634532e-05,0.00011500328727074152,0
1759.598175202453,-0.0001095749577248235,0.00011505802182525091,0
1759.6190108762526,-2.6613689023195297e-06,0.00011509668572564225,0
1759.6391496169267,-0.0002699559641873278,0.0001191749764234834,0
1759.6592878896959,-0.00010169487620007368,0.00011518524978325598,0
1759.6801238512064,3.492265330432582e-05,0.00011525016189105367,0
1759.7002604069032,-0.0007062892124131882,0.00011931814585643054,0
1759.7203991218007,-0.0008604238767968234,0.00011533950247643922,0
1759.7412326804465,-0.0013171108321621493,0.00011541962287381939,0
1759.7613708412086,-0.0011236679294642535,0.00011961041597502857,0
1759.7815075174829,-0.0011230539249940735,0.00011568802581558832,0
1759.802340739794,-0.0008784264093084535,0.00011584627174039583,0
1759.8231744016334,-0.0002703515970437354,0.00011601896007609237,0
1759.8433155325588,2.524692169705667e-05,0.00012019328787790763,0
1759.8634566838796,2.5623707918149897e-05,0.00011619600173956472,0
1759.8842925744357,7.671287728669796e-05,0.00011620457461815082,0
1759.9044330586657,7.856627390220568e-05,0.00012017826136000227,0
1759.9245722930773,-8.578857410225087e-05,0.0001200675794291462,0
1759.945404782151,3.6511171245455746e-05,0.00011587978802854508,0
1759.9655445310386,-4.7000326490692165e-05,0.00011985854214904155,0
1759.9856819696663,7.212723465101198e-05,0.00011571038380237655,0
1760.0065141786524,5.7709647386197173e-05,0.00011570505777039997,0
1760.0273459133005,0.00025534483891182105,0.00011574504777390697,0
1760.0474842478031,0.00017411743033932169,0.00011987251786563878,0
1760.067621727326,9.180657360182044e-05,0.00011591947668511266,0
1760.088455291659,4.8746694610954296e-05,0.00011600774633965608,0
1760.108592051898,0.00017929135005462688,0.0001201712425386645,0
1760.1287342261617,0.00011923148538723104,0.00011614410216285979,0
1760.1495708815498,-6.546212965827582e-05,0.0001161324234637493,0
1760.1697103111487,0.00011662316139301657,0.00012014905426037942,0
1760.1898489824976,-9.137761486491422e-05,0.00011597100225201638,0
1760.2106827005477,-0.00010917952299212378,0.00011589686802785659,0
1760.231516008867,0.0001754312736739824,0.00011582138906868603,0
1760.251654488468,-0.00013432717443119643,0.0001198083172493853,0
1760.2717911052086,-0.0001045319752180661,0.00011569118691407418,0
1760.292621850739,0.0002005674895702939,0.00011572179312831636,0
1760.3127628220432,0.00010573575360443651,0.00011984231766046054,0
1760.332901522983,0.00011517955475449769,0.00011582662099263199,0
1760.3509559584757,1.1276471764421597e-05,0.0001353161311786189,0
1768.0491361771747,0.00018137253507237926,0.00012317031516554606,0
1768.069005928938,0.0001158087953118035,0.00011469955296462601,0
1768.0898400183964,-0.00014928034235066418,0.00011467083722985855,0
1768.1099782770489,1.6459858281982865e-05,0.00011868520282632765,0
1768.13011686085,4.786173106101887e-06,0.00011469178013335735,0
1768.150953053695,0.00015255719828045032,0.00011468167251643183,0
1768.1717852700806,9.967990403613513e-05,0.00012317539656435332,0
1768.1912323885715,1.6989675928284585e-05,0.00011468560268583245,0
1768.2120606779688,0.00034635173325740765,0.00011468780974162572,0
1768.2321996223648,-0.00016935413306180355,0.00011867876521802742,0
1768.2530352511706,-4.9194107332296524e-05,0.0001186879493997465,0
1768.2731736886951,-8.236370919713809e-05,0.0001146702074920808,0
1768.2943042950087,4.75207777482706e-05,0.00011871452822596952,0
1768.3141464551793,-0.00010622802554923002,0.00011867394310387677,0
1768.3342817747875,-5.0484042237812734e-05,0.00011466111750067653,0
1768.3551182991007,0.00013923399917750335,0.00011467568318645796,0
1768.3744354596747,0.00029051406190005856,0.00013393344002760803,0
1768.395395943172,-5.749750790961982e-05,0.00011468890279037552,0
1768.4167249764164,7.129844624432121e-06,0.000118687622407882,0
1768.4370616025687,1.7671168969610016e-05,0.00011467184108963609,0
1768.457201746143,-0.0001528301654113634,0.00011869892164664868,0
1768.4773367711284,0.00011079059257093298,0.00011465919017189923,0
1768.4981699984921,-1.789902462908053e-05,0.00011467431606542652,0
1768.5183110890177,-0.0002850047394873176,0.00011870582409161745,0
1768.5384509713554,7.920538628527524e-05,0.00011467664963260148,0
1768.5595819667487,8.42803536405508e-05,0.00011868679610976071,0
1768.5780354403532,-0.00045337819974614085,0.00012817438593513828,0
1768.6030318315372,-0.0009385155291704064,0.00014038653925783868,0
1768.6203966903067,-0.0011306620783457474,0.00011463415244520834,0
1768.6409267173317,-0.0007933251001111712,0.00011864680094491535,0
1768.6609920710864,-0.0012880353117690432,0.00012311424525142083,0
1768.6815059326034,-0.0009151616101276297,0.00011462675426641606,0
1768.7023394501432,-0.0003770841178262059,0.00011466437565162435,0
1768.7224782663643,5.799104440841334e-05,0.00011865806429877266,0
1768.7433100570256,-0.00017491805447301625,0.00011868131698441774,0
1768.7635564738152,0.000256799415980286,0.00012316117166836048,0
1768.7835878225571,3.915270308084806e-05,0.00011868654651110842,0
1768.8037258943511,8.585247809538146e-05,0.00011464779488873524,0
1768.824559721237,1.627190236692724e-06,0.0001147019953168159,0
1768.8454979293322,-0.00013416724625510385,0.00012316722025197726,0
1768.8655323510354,-1.68855451613465e-05,0.00011866680276565285,0
1768.8856710858315,-3.0025964503831526e-05,0.00011465908443700241,0
1768.906303789115,6.764406635851423e-05,0.00011869400420396342,0
1768.926643185435,-0.00010608068324341951,0.00011866256474110209,0
1768.9467803872833,0.00019235079475665988,0.00011464256935422642,0
1768.9676178897496,-6.459129097324988e-05,0.000114669538199155,0
1768.9877526382895,1.153460888419568e-05,0.00011867796289750814,0
1769.0078942956904,0.0001647129375797027,0.00011467479918313266,0
1769.0287249730272,3.210046348220705e-05,0.00011465746878381226,0
1769.0494583671552,1.0543804702940894e-05,0.00011867917375297302,0
1769.069698916238,-0.00010200392531755788,0.00011871540434584038,0
1769.0893408544514,0.00014736098854847756,0.00011873726753720232,0
1769.110670959273,0.00010090374180318449,0.00011470257784857273,0
1769.1308059904977,-0.00011470283965992751,0.00011870079134650707,0
1769.1509486729547,-1.5300965965704674e-05,0.00011465622386891365,0
1769.171778401814,-2.4689083602628513e-05,0.00011467855086834018,0
1769.1919208586505,-0.00019508889898458588,0.00011871848781286113,0
1769.2120579309935,-0.00014947342972175626,0.00011467882692260285,0
1769.2301167613912,-0.00030063007253848816,0.00013391363254872167,0
1785.8091956881406,-6.719639752700979e-05,0.00011514014032291758,0
1785.8288734767277,-4.705381733062273e-05,0.00012872997118766364,0
1785.8508631100326,0.0001530999256725821,0.00011517810008345266,0
1785.87159096913,0.00023028753278930548,0.00012369452526494803,0
1785.89113933869,9.676480308188148e-05,0.00011514435027306436,0
1785.9119735293084,0.0001072951477725163,0.00011514197788471224,0
1785.9321129823347,0.0002060560109776359,0.00011915667315902423,0
1785.9522535314409,-0.0003130635656446494,0.00011510031321809345,0
1785.973085011343,8.264841442981143e-05,0.00011511063239767649,0
1785.9939186044658,-3.775297489570653e-05,0.00011512157048781798,0
1786.0140569126686,6.554831068321294e-05,0.00011914297294397982,0
1786.0341956518569,-4.433391938592491e-05,0.00011515711819570353,0
1786.055028639624,-2.846965422587962e-05,0.00011516937006349225,0
1786.0751676382702,-5.51919061810821e-05,0.00011922868791632004,0
1786.0953070373926,7.578606394719924e-05,0.0001152127105525964,0
1786.1161397085361,0.0003513153138503952,0.00011525047596794412,0
1786.1362788759577,0.00017654585735745948,0.0001192767327397751,0
1786.1564183796818,-3.579585849798048e-05,0.00011523452436281756,0
1786.1772544600321,0.00013990129249874774,0.00011524507632162832,0
1786.1980818916618,-0.00013088409089920903,0.00011519449355522235,0
1786.218218824169,6.450330249621294e-06,0.00011926477488256512,0
1786.2383617391156,4.534598952850408e-06,0.00011520610045176067,0
1786.2591932133669,8.12752763857411e-05,0.00011521025100128576,0
1786.279334049567,0.00023645742018791197,0.00011927505422001994,0
1786.2994731323383,3.1238064317299986e-07,0.00011522568134296032,0
1786.3203026144784,-6.678625029126577e-05,0.00011524270774606159,0
1786.3404990579306,-0.0005882669335986512,0.00012373450307824534,0
1786.3605804750969,-0.0009327691498540359,0.00011520284056126171,0
1786.3814139777623,-0.001329405099107608,0.00011519543758897636,0
1786.4022471273056,-0.0011728058720886455,0.00011522719202874071,0
1786.4220128683264,-0.0009446734310897688,0.00012381268654192102,0
1786.4425277444918,-0.0011791439768749292,0.00011526591800626365,0
1786.4633593487688,-0.0002999492763911313,0.00011532402933953949,0
1786.4834980196863,-8.792379915784815e-05,0.00011937627665868274,0
1786.5036354287083,4.6621639662750644e-05,0.00011537550577812533,0
1786.5244684234833,0.0002047607869059858,0.00011535909981706956,0
1786.544605634847,-0.00012514573325199152,0.00011942420139382093,0
1786.5647473703243,-4.2902940258392335e-06,0.00011537981961985607,0
1786.5855800564166,-5.27140644815607e-06,0.00011541791713998322,0
1786.6064132154454,0.0001550955927800626,0.00011544450670369827,0
1786.6265514895333,-2.100015599434287e-06,0.00011947661028340541,0
1786.6466917048501,-1.002842107108686e-05,0.00011545106855666625,0
1786.667525550435,-3.4868475602516746e-05,0.00011545190236282373,0
1786.6876614375951,-0.00019077772811512057,0.00011950389209158552,0
1786.7077988999765,8.673818386971399e-05,0.00011549829714636468,0
1786.7286334918656,-2.608044074436817e-05,0.00011546528083453249,0
1786.7487730580062,0.00011464601523972208,0.00011957234133100103,0
1786.7689089837495,-6.939708433040277e-05,0.00011554886823137126,0
1786.7897472733664,0.0002678051660263448,0.00011562341072741727,0
1786.8105770559584,-2.890783405164754e-05,0.00011563555599818249,0
1786.8307176010821,0.0002433900937492495,0.0001197025136738197,0
1786.8508565560542,-6.052512542877904e-05,0.00011567323758598503,0
1786.8716887431829,-3.9945176119607137e-05,0.00011564595565289384,0
1786.8918283352868,-0.00010171990071528985,0.00011966689637987257,0
1786.9119687423408,4.210858135804136e-05,0.0001156175265104162,0
1786.9327996188786,7.643482732127042e-05,0.00011559857065011756,0
1786.9529371618466,-0.00014080236812992074,0.00011963231417874217,0
1786.9730773008544,2.8903448318808412e-05,0.00011558736517245169,0
1786.9911311394262,0.00013890399611384365,0.00013500242871721644,0
1794.6938477906574,-8.521698372200281e-05,0.0001495221964945553,0
1794.7144823629978,0.0001716081176494508,0.0001547609499669981,0
1794.7355049985322,-0.00020446365916003607,0.0001495101379380025,0
1794.755649939269,-9.529728598086931e-05,0.00015476840124548766,0
1794.7757858891605,-0.00010028121402169557,0.000149467496414553,0
1794.7966193906461,0.00012932183143313532,0.0001495319312960748,0
1794.8167606961176,-0.0001370412112785769,0.00015483673121523194,0
1794.8368949352391,7.31476638403804e-05,0.00014947305836505547,0
1794.8577337528475,5.1175979165225874e-05,0.0001495793433314321,0
1794.8785608797543,7.499112263592983e-05,0.0001495583885000277,0
1794.898102491703,-5.399426776606756e-05,0.00016076460811385935,0
1794.9188465504196,8.875023207086487e-05,0.00014955276792864361,0
1794.9348149428433,0.00042491067908466813,0.00020491581183731408,0
1794.9598136193686,-8.786143217834879e-05,0.00015469605808232637,0
1794.9799496255646,4.9373187952860323e-05,0.0001494932611014638,0
1795.0007860566209,6.031488912888838e-05,0.0001494650880367195,0
1795.020921289944,0.00011248686587462038,0.00015473322781382146,0
1795.0410539694299,3.673420175598509e-05,0.0001495111451504306,0
1795.061894327489,6.902206320769752e-05,0.0001494896080113627,0
1795.0827197922165,5.082481061250207e-05,0.00014955001718537796,0
1795.1028580582783,0.00017118252426331907,0.00015475216411875843,0
1795.1230087752654,5.57268199904682e-05,0.00014954822983248984,0
1795.1438393775932,0.00010354314675253232,0.00014960075521480828,0
1795.1639801438803,2.8568962734977566e-05,0.00015476748297456086,0
1795.1841104330092,4.7174436531907463e-05,0.000149514335871365,0
1795.2049518699457,2.2426516674352643e-05,0.00014952316553096641,0
1795.2250832337886,-0.00027022792694341043,0.00015472904442737447,0
1795.245226112154,-0.0009623443175890351,0.0001494793241399528,0
1795.2660502761464,-0.0009308528000257935,0.00014950607311825116,0
1795.2868906045417,-0.001187972824132309,0.0001494123864986337,0
1795.3070313020673,-0.0010885155704992693,0.00015472781951604862,0
1795.3271677380553,-0.0009615464128976525,0.00014938556447128464,0
1795.348000658833,-3.279010865460948e-05,0.0001494829945184629,0
1795.3681391065716,0.00023276626604636406,0.00015479448962365234,0
1795.3882806145539,1.8069142992553266e-05,0.00014957812697461115,0
1795.4091176682452,-3.1531168115563605e-05,0.00014954174868500039,0
1795.4292513145106,9.827248958022125e-05,0.0001547906406733905,0
1795.4493890515378,3.724115708770613e-05,0.00014953615161599734,0
1795.4702238963746,7.780384883955045e-05,0.0001495491158407863,0
1795.491058469575,0.00015224241053378047,0.00014951579301552802,0
1795.5111993189773,0.0001096973686414128,0.00015494242922061254,0
1795.5313355900898,0.00014176606077603705,0.00014947504859795873,0
1795.552162313721,-0.0001487509932921991,0.00014951927190907788,0
1795.5723023438343,6.691376741000897e-05,0.00015480184496105052,0
1795.5924463148433,0.00010311019722289445,0.00014955889328253593,0
1795.6132757178161,-2.5682236339482638e-05,0.00014955143230616072,0
1795.6334125397607,8.828175550179718e-05,0.00015474024351514612,0
1795.6535544413734,0.00011532349626382632,0.0001494209154413742,0
1795.6743927893872,-0.00014248796537759439,0.00014951380973149403,0
1795.6952157238763,-0.00013804336691625106,0.00014951322569112705,0
1795.7153621750717,0.00010442286087084058,0.00015481890181480616,0
1795.7354961375047,-5.388117342395895e-05,0.0001496108340158449,0
1795.7563281447474,-0.00010446350968909886,0.00014946095899776024,0
1795.7764630207896,-5.8846740342443314e-05,0.00015474415830215468,0
1795.7966105250582,4.48319475250562e-05,0.00014951385654102457,0
1795.8174376949748,0.00010177334741306368,0.00014955521995085142,0
1795.8375714794397,-3.05665642099365e-05,0.00015477479368482014,0
1795.8577153352844,3.372640902913956e-05,0.00014964220838336003,0
1795.8757688835847,6.41337535081105e-05,0.00017460589964980305,0
1803.56873594513,0.00018466364945071153,0.00014963385585916702,0
1803.5888702809732,8.154914825491117e-05,0.00015485426331734891,0
1803.611097095294,-1.7362262511051797e-06,0.00015475381283305332,0
1803.6305451235248,-3.787183863060589e-05,0.00015478302418645264,0
1803.650683169137,0.00013321957540708647,0.00014947156719017325,0
1803.6696652012151,8.271318900345127e-06,0.000167193867862332,0
1803.6915100956624,-0.00011643424479807133,0.00018317679433450918,0
1803.7125387387048,-0.0002000523504251441,0.00016065166544089162,0
1803.7326272333398,-7.839790468971549e-05,0.0001495399004014765,0
1803.7534526961795,0.0003695814437780664,0.00014962175358670778,0
1803.7735984909566,-0.00010487104281412618,0.00015479790078010906,0
1803.7937433903053,-0.00019963423716080694,0.00014954366220269584,0
1803.8145702976149,0.00017016036746616417,0.0001496261399275141,0
1803.8347043309548,-5.5782876012319584e-05,0.00015473870988627514,0
1803.8548505935055,-5.133831714799077e-05,0.0001495081307904146,0
1803.8756773920873,5.970559410734527e-05,0.0001495637135816518,0
1803.8958170319308,-6.644212559367852e-05,0.00015482007051381173,0
1803.9159639369013,0.00018669713627864282,0.00014956934147483073,0
1803.936785086515,0.0001242369720871343,0.0001496357266438654,0
1803.9576283360932,-0.00013360069878567724,0.00014951565946917067,0
1803.9777619570389,-0.00012981193227038203,0.00015489577730450158,0
1803.9978974600526,-3.605782976749796e-05,0.00014954366544455726,0
1804.0187328812729,8.787213073124017e-05,0.0001494921772322338,0
1804.0397955853161,0.00033485576635318334,0.00016714767728552219,0
1804.059009008003,8.988732334728832e-05,0.00014948685473801436,0
