H,Re_Y1,Im_Y1,Re_Y2,Im_Y2,I1,I2,theta1,eb,ec,Delta_pomega,phi1,phi2
-9.2886310870141e-13,0.00019654919627393487,0.000924587795667531,-0.1688987739793602,-0.36714896570057787,4.830483422420405e-14,6.37425813868301e-09,1.36133405760763,0.27493080496788,0.23614406585693373,-0.0012722015380863816,-7.423262071593692,-7.421989870055605
-4.4728073456254347e-13,0.0065892725083715915,0.0002979714759044252,0.21492048896388277,0.3433203898625852,2.352415004025627e-12,6.399638794405237e-09,0.045189907681965784,0.27269925505650033,0.24120347692277108,-0.03286185533624719,8.401653409242892,8.434515264579138
-7.079017508730495e-13,0.00036564379239889197,0.0012104531571382406,-0.2659369774348379,-0.3032684434642423,8.645013927215436e-14,6.3486233063567665e-09,1.2774398623710077,0.27446928411243127,0.2355398397914021,-0.0032097514081765866,17.997551066616026,18.0007608180242
-6.611588035624364e-13,0.005000155845315585,0.0008333627051645975,0.297689717094491,0.27389697639520894,1.3892529128295685e-12,6.38466734308118e-09,0.16514933855087674,0.2721414172814818,0.2412533941529756,-0.016794302942098494,8.675019738387963,8.691814041330062
-7.248987455382467e-13,0.0006364445729938412,0.000664155381467894,-0.33594455541833457,-0.22480839757372556,4.574888633941694e-14,6.375909978029216e-09,0.8067011139207966,0.2749097636735677,0.236273020592316,-0.0012116850177492644,-0.5901641060801586,-0.5889524210624093
-8.27190629526613e-13,0.005256738792402017,7.29284080836903e-05,0.3734797774319888,0.1540066006819534,1.4943038605416158e-12,6.369211244304586e-09,0.013872427884630903,0.27147064828755924,0.24148698093383067,-0.011733641509726667,15.312676611230525,15.324410252740254
-6.308281123989277e-13,0.00023880276781246027,0.001425775012701213,-0.3834390586356121,-0.12691088506713605,1.1299825467218442e-13,6.365154949761569e-09,1.4048468726213188,0.27452938031815977,0.23632189796344324,-0.00782674086962265,5.960828488115299,5.968655228984921
-7.639399507811939e-13,0.004825537499557955,-5.783936499735054e-05,0.3923201568700552,0.09716261821382853,1.259069040689868e-12,6.374191168715595e-09,-0.011985523971337638,0.2716964877919244,0.2414060253739876,-0.007368587862404574,-3.386988694648055,-3.3796201067856506
-5.896286676095248e-13,0.0006047907028365319,0.0008388392498027664,-0.40525450146155895,-0.006845720466867586,5.781526697643204e-14,6.408603508349412e-09,0.9461247214483672,0.27542350470013405,0.23720390227024876,-0.0050536170128170355,12.547719583918365,12.552773200931181
-7.166566877143339e-13,0.00499100642397459,-0.0010096647999303376,0.3998774129689796,-0.062424509203672054,1.401770519327933e-12,6.3908890480805995e-09,-0.19960307579928063,0.2718045744576311,0.2421202636807059,-0.0013771223335550253,3.295961470561687,3.297338592895242
